Timestamp,Velocity(m/s),Voltage(V),Current(A),Power(W),TargetSpeed(m/s)
2026-07-02 23:23:15,6.985,12.587,25.67,323.108,7
2026-07-02 23:23:15,6.985,12.587,25.67,323.108,7
2026-07-02 23:23:15,6.984,12.587,32.07,403.665,7
2026-07-02 23:23:15,6.984,12.587,32.07,403.665,7
2026-07-02 23:23:15,6.983,12.587,27.91,351.303,7
2026-07-02 23:23:15,6.983,12.587,27.91,351.303,7
2026-07-02 23:23:15,6.983,12.587,27.91,351.303,7
2026-07-02 23:23:16,6.98,12.587,26.33,331.416,7
2026-07-02 23:23:16,6.98,12.587,26.33,331.416,7
2026-07-02 23:23:16,6.975,12.587,30.65,385.792,7
2026-07-02 23:23:16,6.975,12.587,30.65,385.792,7
2026-07-02 23:23:16,6.975,12.587,30.65,385.792,7
2026-07-02 23:23:16,6.968,12.587,25.92,326.255,7
2026-07-02 23:23:16,6.968,12.587,25.92,326.255,7
2026-07-02 23:23:16,6.964,12.587,32.07,403.665,7
2026-07-02 23:23:16,6.964,12.587,32.07,403.665,7
2026-07-02 23:23:16,6.964,12.587,32.07,403.665,7
2026-07-02 23:23:17,6.96,12.587,25.67,323.108,7
2026-07-02 23:23:17,6.96,12.587,25.67,323.108,7
2026-07-02 23:23:17,6.96,12.587,29.24,368.044,7
2026-07-02 23:23:17,6.96,12.587,29.24,368.044,7
2026-07-02 23:23:17,6.96,12.587,29.24,368.044,7
2026-07-02 23:23:17,6.958,12.587,25.67,323.108,7
2026-07-02 23:23:17,6.958,12.587,25.67,323.108,7
2026-07-02 23:23:17,6.956,12.587,25.92,326.255,7
2026-07-02 23:23:17,6.956,12.587,25.92,326.255,7
2026-07-02 23:23:18,6.956,12.587,25.92,326.255,7
2026-07-02 23:23:18,6.957,12.587,25.84,325.248,7
2026-07-02 23:23:18,6.957,12.587,25.84,325.248,7
2026-07-02 23:23:18,6.957,12.587,25.84,325.248,7
2026-07-02 23:23:18,6.957,12.587,25.84,325.248,7
2026-07-02 23:23:18,6.958,12.587,28.66,360.743,7
2026-07-02 23:23:18,6.958,12.587,28.66,360.743,7
2026-07-02 23:23:18,6.958,12.587,28.66,360.743,7
2026-07-02 23:23:18,6.958,12.587,25.75,324.115,7
2026-07-02 23:23:18,6.958,12.587,25.75,324.115,7
2026-07-02 23:23:19,6.96,12.587,32.9,414.112,7
2026-07-02 23:23:19,6.96,12.587,32.9,414.112,7
2026-07-02 23:23:19,6.96,12.587,32.9,414.112,7
2026-07-02 23:23:19,6.964,12.587,25.67,323.108,7
2026-07-02 23:23:19,6.964,12.587,25.67,323.108,8
2026-07-02 23:23:19,6.968,12.587,32.48,408.826,8
2026-07-02 23:23:19,6.968,12.587,32.48,408.826,8
2026-07-02 23:23:19,6.968,12.587,32.48,408.826,8
2026-07-02 23:23:19,7.122,12.587,26.0,327.262,8
2026-07-02 23:23:19,7.122,12.587,26.0,327.262,8
2026-07-02 23:23:20,7.484,12.587,26.33,331.416,8
2026-07-02 23:23:20,7.484,12.587,26.33,331.416,8
2026-07-02 23:23:20,7.484,12.587,26.33,331.416,8
2026-07-02 23:23:20,7.724,12.587,29.57,372.198,8
2026-07-02 23:23:20,7.724,12.587,29.57,372.198,8
2026-07-02 23:23:20,7.832,12.587,25.92,326.255,8
2026-07-02 23:23:20,7.832,12.587,25.92,326.255,8
2026-07-02 23:23:20,7.832,12.587,25.92,326.255,8
2026-07-02 23:23:20,7.889,12.587,33.65,423.553,8
2026-07-02 23:23:20,7.889,12.587,33.65,423.553,8
2026-07-02 23:23:21,7.914,12.587,25.75,324.115,8
2026-07-02 23:23:21,7.914,12.587,25.75,324.115,8
2026-07-02 23:23:21,7.914,12.587,25.75,324.115,8
2026-07-02 23:23:21,7.93,12.587,28.99,364.897,8
2026-07-02 23:23:21,7.93,12.587,28.99,364.897,8
2026-07-02 23:23:21,7.94,12.587,25.67,323.108,8
2026-07-02 23:23:21,7.94,12.587,25.67,323.108,8
2026-07-02 23:23:21,7.94,12.587,25.67,323.108,8
2026-07-02 23:23:21,7.944,12.587,25.92,326.255,8
2026-07-02 23:23:21,7.944,12.587,25.92,326.255,8
2026-07-02 23:23:22,7.949,12.587,25.59,322.101,8
2026-07-02 23:23:22,7.949,12.587,25.59,322.101,8
2026-07-02 23:23:22,7.949,12.587,25.59,322.101,8
2026-07-02 23:23:22,7.953,12.587,25.84,325.248,8
2026-07-02 23:23:22,7.953,12.587,25.84,325.248,8
2026-07-02 23:23:22,7.958,12.587,25.84,325.248,8
2026-07-02 23:23:22,7.958,12.587,25.84,325.248,8
2026-07-02 23:23:22,7.958,12.587,25.84,325.248,8
2026-07-02 23:23:22,7.96,12.587,25.75,324.115,8
2026-07-02 23:23:22,7.96,12.587,25.75,324.115,8
2026-07-02 23:23:23,7.966,12.587,33.48,421.413,8
2026-07-02 23:23:23,7.966,12.587,33.48,421.413,8
2026-07-02 23:23:23,7.966,12.587,33.48,421.413,8
2026-07-02 23:23:23,7.97,12.587,25.59,322.101,8
2026-07-02 23:23:23,7.97,12.587,25.59,322.101,8
2026-07-02 23:23:23,7.978,12.587,33.23,418.266,8
2026-07-02 23:23:23,7.978,12.587,33.23,418.266,8
2026-07-02 23:23:23,7.978,12.587,33.23,418.266,8
2026-07-02 23:23:23,7.981,12.587,25.67,323.108,8
2026-07-02 23:23:23,7.981,12.587,25.67,323.108,8
2026-07-02 23:23:24,7.981,12.587,29.66,373.33,8
2026-07-02 23:23:24,7.981,12.587,29.66,373.33,8
2026-07-02 23:23:24,7.981,12.587,29.66,373.33,8
2026-07-02 23:23:24,7.985,12.587,28.08,353.443,8
2026-07-02 23:23:24,7.985,12.587,28.08,353.443,8
2026-07-02 23:23:24,7.983,12.587,25.92,326.255,8
2026-07-02 23:23:24,7.983,12.587,25.92,326.255,8
2026-07-02 23:23:24,7.983,12.587,25.92,326.255,8
2026-07-02 23:23:24,7.982,12.587,33.06,416.126,8
2026-07-02 23:23:24,7.982,12.587,33.06,416.126,8
2026-07-02 23:23:25,7.978,12.587,25.75,324.115,8
2026-07-02 23:23:25,7.978,12.587,25.75,324.115,8
2026-07-02 23:23:25,7.978,12.587,25.75,324.115,8
2026-07-02 23:23:25,7.977,12.587,28.33,356.59,8
2026-07-02 23:23:25,7.977,12.587,28.33,356.59,8
2026-07-02 23:23:25,7.978,12.587,25.67,323.108,8
2026-07-02 23:23:25,7.978,12.587,25.67,323.108,8
2026-07-02 23:23:25,7.978,12.587,25.67,323.108,8
2026-07-02 23:23:25,7.977,12.587,26.33,331.416,8
2026-07-02 23:23:25,7.977,12.587,26.33,331.416,8
2026-07-02 23:23:26,7.976,12.587,25.59,322.101,8
2026-07-02 23:23:26,7.976,12.587,25.59,322.101,8
2026-07-02 23:23:26,7.976,12.587,25.59,322.101,8
2026-07-02 23:23:26,7.974,12.587,25.84,325.248,8
2026-07-02 23:23:26,7.974,12.587,25.84,325.248,8
2026-07-02 23:23:26,7.977,12.587,25.92,326.255,8
2026-07-02 23:23:26,7.977,12.587,25.92,326.255,8
2026-07-02 23:23:26,7.977,12.587,25.92,326.255,8
2026-07-02 23:23:26,7.974,12.587,25.84,325.248,8
2026-07-02 23:23:26,7.974,12.587,25.84,325.248,8
2026-07-02 23:23:27,7.975,12.587,31.82,400.518,8
2026-07-02 23:23:27,7.975,12.587,31.82,400.518,8
2026-07-02 23:23:27,7.975,12.587,31.82,400.518,8
2026-07-02 23:23:27,7.975,12.587,25.67,323.108,8
2026-07-02 23:23:27,7.975,12.587,25.67,323.108,8
2026-07-02 23:23:27,7.978,12.587,32.15,404.672,8
2026-07-02 23:23:27,7.978,12.587,32.15,404.672,8
2026-07-02 23:23:27,7.978,12.587,32.15,404.672,8
2026-07-02 23:23:27,7.98,12.587,25.67,323.108,8
2026-07-02 23:23:27,7.98,12.587,25.67,323.108,8
2026-07-02 23:23:28,7.976,12.587,27.83,350.296,8
2026-07-02 23:23:28,7.976,12.587,27.83,350.296,8
2026-07-02 23:23:28,7.976,12.587,27.83,350.296,8
2026-07-02 23:23:28,7.978,12.587,32.48,408.826,8
2026-07-02 23:23:28,7.978,12.587,32.48,408.826,8
2026-07-02 23:23:28,7.982,12.587,25.84,325.248,8
2026-07-02 23:23:28,7.982,12.587,25.84,325.248,8
2026-07-02 23:23:28,7.982,12.587,25.84,325.248,8
2026-07-02 23:23:28,7.989,12.587,33.65,423.553,8
2026-07-02 23:23:28,7.989,12.587,33.65,423.553,8
2026-07-02 23:23:29,7.992,12.587,25.75,324.115,8
2026-07-02 23:23:29,7.992,12.587,25.75,324.115,8
2026-07-02 23:23:29,7.992,12.587,25.75,324.115,8
2026-07-02 23:23:29,7.997,12.587,26.17,329.402,8
2026-07-02 23:23:29,7.997,12.587,26.17,329.402,8
2026-07-02 23:23:29,8.0,12.587,25.59,322.101,8
2026-07-02 23:23:29,8.0,12.587,25.59,322.101,8
2026-07-02 23:23:29,8.0,12.587,25.59,322.101,8
2026-07-02 23:23:29,8.002,12.587,25.92,326.255,8
2026-07-02 23:23:29,8.002,12.587,25.92,326.255,8
2026-07-02 23:23:30,8.0,12.587,25.67,323.108,8
2026-07-02 23:23:30,8.0,12.587,25.67,323.108,8
2026-07-02 23:23:30,8.0,12.587,25.67,323.108,8
2026-07-02 23:23:30,7.993,12.587,25.75,324.115,8
2026-07-02 23:23:30,7.993,12.587,25.75,324.115,8
2026-07-02 23:23:30,7.991,12.587,31.65,398.379,8
2026-07-02 23:23:30,7.991,12.587,31.65,398.379,8
2026-07-02 23:23:30,7.984,12.587,25.67,323.108,8
2026-07-02 23:23:30,7.984,12.587,25.67,323.108,8
2026-07-02 23:23:30,7.984,12.587,25.67,323.108,8
2026-07-02 23:23:31,7.978,12.587,33.65,423.553,8
2026-07-02 23:23:31,7.978,12.587,33.65,423.553,8
2026-07-02 23:23:31,7.972,12.587,33.65,423.553,8
2026-07-02 23:23:31,7.972,12.587,25.84,325.248,8
2026-07-02 23:23:31,7.972,12.587,25.84,325.248,8
2026-07-02 23:23:31,7.968,12.587,25.92,326.255,8
2026-07-02 23:23:31,7.968,12.587,25.92,326.255,8
2026-07-02 23:23:31,7.969,12.587,28.25,355.583,8
2026-07-02 23:23:31,7.969,12.587,28.25,355.583,8
2026-07-02 23:23:31,7.969,12.587,28.25,355.583,8
2026-07-02 23:23:32,7.965,12.587,26.0,327.262,8
2026-07-02 23:23:32,7.965,12.587,26.0,327.262,8
2026-07-02 23:23:32,7.964,12.587,31.82,400.518,8
2026-07-02 23:23:32,7.964,12.587,31.82,400.518,8
2026-07-02 23:23:32,7.964,12.587,31.82,400.518,8
2026-07-02 23:23:32,7.962,12.587,25.84,325.248,8
2026-07-02 23:23:32,7.962,12.587,25.84,325.248,8
2026-07-02 23:23:32,7.964,12.587,33.65,423.553,8
2026-07-02 23:23:32,7.964,12.587,33.65,423.553,8
2026-07-02 23:23:32,7.964,12.587,33.65,423.553,8
2026-07-02 23:23:33,7.961,12.587,25.75,324.115,8
2026-07-02 23:23:33,7.961,12.587,25.75,324.115,8
2026-07-02 23:23:33,7.961,12.587,26.08,328.269,8
2026-07-02 23:23:33,7.961,12.587,26.08,328.269,8
2026-07-02 23:23:33,7.961,12.587,26.08,328.269,8
2026-07-02 23:23:33,7.963,12.587,25.75,324.115,8
2026-07-02 23:23:33,7.963,12.587,25.75,324.115,8
2026-07-02 23:23:33,7.964,12.587,25.84,325.248,8
2026-07-02 23:23:33,7.964,12.587,25.84,325.248,8
2026-07-02 23:23:36,7.964,12.587,25.84,325.248,8
2026-07-02 23:23:36,7.967,12.587,26.08,328.269,8
2026-07-02 23:23:36,7.967,12.587,26.08,328.269,8
2026-07-02 23:23:36,7.964,12.587,25.75,324.115,8
2026-07-02 23:23:36,7.964,12.587,25.75,324.115,8
2026-07-02 23:23:36,7.964,12.587,25.75,324.115,8
2026-07-02 23:23:36,7.967,12.587,31.4,395.232,8
2026-07-02 23:23:36,7.967,12.587,31.4,395.232,8
2026-07-02 23:23:36,7.968,12.587,25.67,323.108,8
2026-07-02 23:23:36,7.968,12.587,25.67,323.108,8
2026-07-02 23:23:37,7.968,12.587,25.67,323.108,8
2026-07-02 23:23:37,7.97,12.587,33.81,425.566,8
2026-07-02 23:23:37,7.97,12.587,33.81,425.566,8
2026-07-02 23:23:37,7.971,12.587,25.67,323.108,8
2026-07-02 23:23:37,7.971,12.587,25.67,323.108,8
2026-07-02 23:23:37,7.971,12.587,25.67,323.108,8
2026-07-02 23:23:37,7.972,12.587,26.58,334.562,8
2026-07-02 23:23:37,7.972,12.587,26.58,334.562,8
2026-07-02 23:23:37,7.977,12.587,30.32,381.638,8
2026-07-02 23:23:37,7.977,12.587,30.32,381.638,8
2026-07-02 23:23:38,7.977,12.587,30.32,381.638,8
2026-07-02 23:23:38,7.978,12.587,25.92,326.255,8
2026-07-02 23:23:38,7.978,12.587,25.92,326.255,8
2026-07-02 23:23:38,7.979,12.587,32.15,404.672,8
2026-07-02 23:23:38,7.979,12.587,32.15,404.672,8
2026-07-02 23:23:38,7.979,12.587,32.15,404.672,8
2026-07-02 23:23:38,7.977,12.587,25.84,325.248,8
2026-07-02 23:23:38,7.977,12.587,25.84,325.248,8
2026-07-02 23:23:38,7.98,12.587,33.73,424.56,8
2026-07-02 23:23:38,7.98,12.587,33.73,424.56,8
2026-07-02 23:23:39,7.98,12.587,33.73,424.56,8
2026-07-02 23:23:39,7.977,12.587,25.75,324.115,8
2026-07-02 23:23:39,7.977,12.587,25.75,324.115,8
2026-07-02 23:23:39,7.975,12.587,28.74,361.75,8
2026-07-02 23:23:39,7.975,12.587,28.74,361.75,9
2026-07-02 23:23:39,7.975,12.587,28.74,361.75,9
2026-07-02 23:23:39,7.979,12.587,25.67,323.108,9
2026-07-02 23:23:39,7.979,12.587,25.67,323.108,9
2026-07-02 23:23:39,8.145,12.587,26.0,327.262,9
2026-07-02 23:23:39,8.145,12.587,26.0,327.262,9
2026-07-02 23:23:40,8.145,12.587,26.0,327.262,9
2026-07-02 23:23:40,8.516,12.587,28.49,358.604,9
2026-07-02 23:23:40,8.516,12.587,28.49,358.604,9
2026-07-02 23:23:40,8.734,12.587,25.84,325.248,9
2026-07-02 23:23:40,8.734,12.587,25.84,325.248,9
2026-07-02 23:23:40,8.734,12.587,25.84,325.248,9
2026-07-02 23:23:40,8.84,12.587,30.49,383.778,9
2026-07-02 23:23:40,8.84,12.587,30.49,383.778,9
2026-07-02 23:23:40,8.891,12.587,25.59,322.101,9
2026-07-02 23:23:40,8.891,12.587,25.59,322.101,9
2026-07-02 23:23:41,8.891,12.587,25.59,322.101,9
2026-07-02 23:23:41,8.919,12.587,33.65,423.553,9
2026-07-02 23:23:41,8.919,12.587,33.65,423.553,9
2026-07-02 23:23:41,8.929,12.587,25.59,322.101,9
2026-07-02 23:23:41,8.929,12.587,25.59,322.101,9
2026-07-02 23:23:41,8.929,12.587,25.59,322.101,9
2026-07-02 23:23:41,8.938,12.587,30.24,380.631,9
2026-07-02 23:23:41,8.938,12.587,30.24,380.631,9
2026-07-02 23:23:41,8.946,12.587,32.57,409.959,9
2026-07-02 23:23:41,8.946,12.587,32.57,409.959,9
2026-07-02 23:23:42,8.946,12.587,32.57,409.959,9
2026-07-02 23:23:42,8.952,12.587,25.75,324.115,9
2026-07-02 23:23:42,8.952,12.587,25.75,324.115,9
2026-07-02 23:23:42,8.96,12.587,32.32,406.812,9
2026-07-02 23:23:42,8.96,12.587,32.32,406.812,9
2026-07-02 23:23:42,8.96,12.587,32.32,406.812,9
2026-07-02 23:23:42,8.961,12.587,25.75,324.115,9
2026-07-02 23:23:42,8.961,12.587,25.75,324.115,9
2026-07-02 23:23:42,8.972,12.587,30.16,379.624,9
2026-07-02 23:23:42,8.972,12.587,30.16,379.624,9
2026-07-02 23:23:43,8.972,12.587,30.16,379.624,9
2026-07-02 23:23:43,8.985,12.587,25.59,322.101,9
2026-07-02 23:23:43,8.985,12.587,25.59,322.101,9
2026-07-02 23:23:43,8.996,12.587,26.75,336.702,9
2026-07-02 23:23:43,8.996,12.587,26.75,336.702,9
2026-07-02 23:23:43,8.996,12.587,26.75,336.702,9
2026-07-02 23:23:43,9.008,12.587,25.59,322.101,9
2026-07-02 23:23:43,9.008,12.587,25.59,322.101,9
2026-07-02 23:23:43,9.014,12.587,25.75,324.115,9
2026-07-02 23:23:43,9.014,12.587,25.75,324.115,9
2026-07-02 23:23:44,9.022,12.587,25.75,324.115,9
2026-07-02 23:23:44,9.022,12.587,31.07,391.078,9
2026-07-02 23:23:44,9.022,12.587,31.07,391.078,9
2026-07-02 23:23:44,9.023,12.587,25.67,323.108,9
2026-07-02 23:23:44,9.023,12.587,25.67,323.108,9
2026-07-02 23:23:44,9.023,12.587,25.67,323.108,9
2026-07-02 23:23:44,9.021,12.587,32.48,408.826,9
2026-07-02 23:23:44,9.021,12.587,32.48,408.826,9
2026-07-02 23:23:44,9.015,12.587,25.59,322.101,9
2026-07-02 23:23:44,9.015,12.587,25.59,322.101,9
2026-07-02 23:23:45,9.009,12.587,30.99,390.071,9
2026-07-02 23:23:45,9.009,12.587,30.99,390.071,9
2026-07-02 23:23:45,9.009,12.587,30.99,390.071,9
2026-07-02 23:23:45,9.003,12.587,25.92,326.255,9
2026-07-02 23:23:45,9.003,12.587,25.92,326.255,9
2026-07-02 23:23:45,8.994,12.587,26.17,329.402,9
2026-07-02 23:23:45,8.994,12.587,26.17,329.402,9
2026-07-02 23:23:45,8.994,12.587,26.17,329.402,9
2026-07-02 23:23:45,8.99,12.587,33.4,420.406,9
2026-07-02 23:23:45,8.99,12.587,33.4,420.406,9
2026-07-02 23:23:46,8.983,12.587,25.67,323.108,9
2026-07-02 23:23:46,8.983,12.587,25.67,323.108,9
2026-07-02 23:23:46,8.983,12.587,25.67,323.108,9
2026-07-02 23:23:46,8.982,12.587,32.9,414.112,9
2026-07-02 23:23:46,8.982,12.587,32.9,414.112,9
2026-07-02 23:23:46,8.977,12.587,25.67,323.108,9
2026-07-02 23:23:46,8.977,12.587,25.67,323.108,9
2026-07-02 23:23:46,8.977,12.587,25.67,323.108,9
2026-07-02 23:23:46,8.972,12.587,26.08,328.269,9
2026-07-02 23:23:46,8.972,12.587,26.08,328.269,9
2026-07-02 23:23:47,8.971,12.587,25.59,322.101,9
2026-07-02 23:23:47,8.971,12.587,25.59,322.101,9
2026-07-02 23:23:47,8.971,12.587,25.59,322.101,9
2026-07-02 23:23:47,8.968,12.587,25.84,325.248,9
2026-07-02 23:23:47,8.968,12.587,25.84,325.248,9
2026-07-02 23:23:47,8.967,12.587,25.59,322.101,9
2026-07-02 23:23:47,8.967,12.587,25.59,322.101,9
2026-07-02 23:23:47,8.967,12.587,25.59,322.101,9
2026-07-02 23:23:47,8.963,12.587,25.75,324.115,9
2026-07-02 23:23:47,8.963,12.587,25.75,324.115,9
2026-07-02 23:23:48,8.965,12.587,33.31,419.273,9
2026-07-02 23:23:48,8.965,12.587,33.31,419.273,9
